93410 56456,98453 86521,17/09/2016 15:48
97391 99665,90368 72970,17/09/2016 15:53
78295 65598,98440 65896,17/09/2016 15:54
90359 91512,94489 95536,17/09/2016 15:57
97414 15280,90199 91061,17/09/2016 15:58
90366 69257,90082 61126,17/09/2016 16:00
94006 62384,99616 15114,17/09/2016 16:07
97406 74488,92411 96415,17/09/2016 16:07
78993 92058,92411 96415,17/09/2016 16:10
92411 96415,77956 90632,17/09/2016 16:18
98453 86521,93410 56456,17/09/2016 16:27
98449 60656,90084 16988,17/09/2016 16:35
94491 55790,90359 99240,17/09/2016 16:38
98444 42212,97393 04671,17/09/2016 16:40
97424 22395,90365 06212,17/09/2016 16:42
92411 96415,97406 74488,17/09/2016 16:46
92414 22596,93421 63491,17/09/2016 16:48
94499 20763,93412 66159,17/09/2016 16:49
97416 17124,90194 00845,17/09/2016 16:54
90366 69257,90082 61126,17/09/2016 17:06
94499 20763,93412 66159,17/09/2016 17:17
78295 65598,98440 65896,17/09/2016 17:18
89078 69605,77950 18278,17/09/2016 17:18
92414 22596,93421 63491,17/09/2016 17:19
89076 36757,99001 95783,17/09/2016 17:24
93423 23000,98458 13389,17/09/2016 17:30
78136 65840,74066 93594,17/09/2016 17:31
94499 20763,97386 20071,17/09/2016 17:32
78295 48262,81515 65055,17/09/2016 17:35
92421 64236,81520 43406,17/09/2016 17:35
98454 07778,97421 07528,17/09/2016 17:46
98449 60656,97414 62784,17/09/2016 17:48
83019 53227,98446 66723,17/09/2016 17:50
93418 41992,81525 78007,17/09/2016 17:55
84311 10322,90359 79636,17/09/2016 17:56
90352 50054,97389 12538,17/09/2016 17:57
98440 65896,98446 78140,17/09/2016 17:58
84314 16122,94499 20763,17/09/2016 18:01
90365 51029,94499 38099,17/09/2016 18:09
90368 72970,97391 99665,17/09/2016 18:11
90197 69887,97424 53609,17/09/2016 18:11
97385 70012,97424 53609,17/09/2016 18:24
92411 96415,97406 74488,17/09/2016 18:25
78993 92058,92411 96415,17/09/2016 18:25
97380 60551,90365 51029,17/09/2016 18:26
90352 50054,97389 12538,17/09/2016 18:27
90357 17994,93420 59147,17/09/2016 18:30
94001 07403,90368 72970,17/09/2016 18:41
93423 23000,78133 10302,17/09/2016 18:42
94487 29969,97419 41164,17/09/2016 18:44
98441 32533,70129 62374,17/09/2016 18:45
92411 96415,97406 74488,17/09/2016 18:45
81522 26166,97380 86781,17/09/2016 18:48
78133 10302,93423 23000,17/09/2016 18:49
78295 60375,93410 98013,17/09/2016 18:54
99612 41256,90197 24124,17/09/2016 18:56
78295 65598,98440 65896,17/09/2016 18:56
98454 07778,97421 07528,17/09/2016 19:01
98449 60656,90084 16988,17/09/2016 19:06
98440 65896,78295 65598,17/09/2016 19:07
98444 95768,99003 47921,17/09/2016 19:17
92413 38675,90362 07317,17/09/2016 19:18
98440 65896,78295 65598,17/09/2016 19:18
90359 52497,97390 23922,17/09/2016 19:22
93427 56500,98447 12671,17/09/2016 19:23
90359 91512,90361 52679,17/09/2016 19:29
90357 17994,93420 59147,17/09/2016 19:34
94491 55790,90359 99240,17/09/2016 19:39
97416 17124,90194 00845,17/09/2016 19:39
94499 20763,84314 16122,17/09/2016 19:46
99612 41256,90197 24124,17/09/2016 20:01
90352 50054,97389 12538,17/09/2016 20:07
90357 17994,93420 59147,17/09/2016 20:10
84312 48999,94485 80091,17/09/2016 20:11
97385 35042,93418 41992,17/09/2016 20:20
90197 69887,97424 53609,17/09/2016 20:41
97403 49292,98445 33687,17/09/2016 20:41
97406 93118,98453 46196,17/09/2016 20:48
94499 38099,90365 51029,17/09/2016 20:50
98452 19037,90355 94399,17/09/2016 20:52
98454 90038,90359 52497,17/09/2016 20:52
96565 52272,93428 11808,17/09/2016 20:56
87141 73076,78290 30467,17/09/2016 20:57
98444 42212,97393 04671,17/09/2016 20:57
90361 52679,90359 91512,17/09/2016 21:01
99009 32475,81519 62015,17/09/2016 21:03
78299 99223,92424 51984,17/09/2016 21:09
97391 99665,90368 72970,17/09/2016 21:14
81515 42171,98440 02823,17/09/2016 21:16
94488 97308,97391 99665,17/09/2016 21:23
97380 60551,90365 51029,17/09/2016 21:25
90359 91512,94492 23068,17/09/2016 21:26
93422 47940,94488 97308,17/09/2016 21:27
94499 38099,90365 51029,17/09/2016 21:30
97416 29480,94489 72078,17/09/2016 21:35
93422 47940,90084 16988,17/09/2016 21:37
92413 79027,74060 75431,17/09/2016 21:42
93432 65750,92425 27794,17/09/2016 21:47
84314 16122,94499 20763,17/09/2016 21:50
78290 31269,97386 37259,17/09/2016 22:00
78295 60375,93410 98013,17/09/2016 22:04
96565 52272,93428 11808,17/09/2016 22:05
97395 95120,94490 65627,17/09/2016 22:05
97385 70012,94497 44333,17/09/2016 22:10
92411 96415,78993 92058,17/09/2016 22:12
93410 98013,78295 60375,17/09/2016 22:22
78130 00821,98453 94494,17/09/2016 22:26
81517 73746,94497 77615,17/09/2016 22:27
97380 60551,90365 51029,17/09/2016 22:31
97380 60551,81524 55552,17/09/2016 22:36
93410 98013,98441 32533,17/09/2016 22:36
70121 27677,83012 37742,17/09/2016 22:40
98453 46196,94005 06213,17/09/2016 22:40
92411 96415,78993 92058,17/09/2016 22:40
97395 95120,94490 65627,17/09/2016 22:41
97424 21092,98451 87493,17/09/2016 22:41
94492 23068,90359 91512,17/09/2016 22:45
94489 72078,92415 91418,17/09/2016 22:45
90087 42537,94497 44333,17/09/2016 22:46
93423 23000,98458 13389,17/09/2016 22:47
81525 78007,93418 41992,17/09/2016 22:52
98449 60656,90084 16988,17/09/2016 22:59
89071 31755,78290 99865,17/09/2016 23:07
74066 93594,90367 90080,17/09/2016 23:15
98444 95768,99003 47921,17/09/2016 23:26
98449 60656,90084 16988,17/09/2016 23:33
97399 92703,97421 07528,17/09/2016 23:34
90355 94399,98452 19037,17/09/2016 23:35
97424 21092,98451 87493,17/09/2016 23:38
98448 72117,93436 09781,18/09/2016 06:04
97424 21092,90351 35947,18/09/2016 06:07
97426 75324,78138 56841,18/09/2016 06:07
97390 23922,99004 86250,18/09/2016 06:11
90357 17994,93420 59147,18/09/2016 06:12
78139 24512,90192 87313,18/09/2016 06:14
81525 78007,93418 41992,18/09/2016 06:16
99001 95783,89076 36757,18/09/2016 06:23
83019 53227,98446 66723,18/09/2016 06:33
78295 48262,81515 65055,18/09/2016 06:37
92411 96415,78993 92058,18/09/2016 06:55
92415 91418,94489 72078,18/09/2016 07:00
97425 12708,90366 36573,18/09/2016 07:04
93410 98013,98441 32533,18/09/2016 07:07
99612 41256,81526 05544,18/09/2016 07:09
97386 37259,78290 31269,18/09/2016 07:11
93410 98013,98441 32533,18/09/2016 07:12
98446 78140,98440 65896,18/09/2016 07:13
94497 44333,90087 42537,18/09/2016 07:14
97424 53609,97385 70012,18/09/2016 07:19
90084 16988,93422 47940,18/09/2016 07:25
81524 55552,97380 60551,18/09/2016 07:32
95267 70383,97414 62027,18/09/2016 07:38
81519 62015,99009 32475,18/09/2016 07:38
93410 98013,98441 32533,18/09/2016 07:42
98441 32533,70129 62374,18/09/2016 07:45
78295 65598,84313 45689,18/09/2016 07:57
94480 64700,90088 09624,18/09/2016 07:58
92428 82401,97385 29751,18/09/2016 07:58
78299 36192,94006 62384,18/09/2016 08:04
97424 21092,98451 87493,18/09/2016 08:10
78295 48262,81515 65055,18/09/2016 08:11
98441 32533,93410 98013,18/09/2016 08:12
93418 41992,81525 78007,18/09/2016 08:21
97403 09983,90198 03659,18/09/2016 08:25
98451 87493,97424 21092,18/09/2016 08:26
92411 96415,97406 74488,18/09/2016 08:28
78136 42599,97399 92703,18/09/2016 08:33
93428 11808,96565 52272,18/09/2016 08:33
78295 65598,84313 45689,18/09/2016 08:36
97385 29751,92428 82401,18/09/2016 08:37
97385 70012,97424 53609,18/09/2016 08:40
94489 95536,93418 82576,18/09/2016 08:41
94006 62384,99616 15114,18/09/2016 08:45
90359 52497,97390 23922,18/09/2016 08:46
90365 51029,97380 60551,18/09/2016 08:46
92413 79027,74060 75431,18/09/2016 08:49
78298 02848,99001 95783,18/09/2016 08:50
93434 31551,90088 09624,18/09/2016 08:50
93410 56456,98453 86521,18/09/2016 08:51
97447 92655,97404 63904,18/09/2016 08:53
93418 41992,81525 78007,18/09/2016 09:03
90355 94399,97391 99665,18/09/2016 09:04
90359 52497,97390 23922,18/09/2016 09:04
78139 24512,90192 87313,18/09/2016 09:09
97414 62027,95267 70383,18/09/2016 09:11
93418 41992,81525 78007,18/09/2016 09:14
94006 62384,99616 15114,18/09/2016 09:21
84313 45689,78295 65598,18/09/2016 09:25
81524 55552,97380 60551,18/09/2016 09:33
93410 98013,98441 32533,18/09/2016 09:42
98447 12671,93427 56500,18/09/2016 09:45
90362 07317,92413 38675,18/09/2016 09:50
98454 07778,93412 66159,18/09/2016 09:52
70121 27677,78295 48262,18/09/2016 09:59
74066 93594,90367 90080,18/09/2016 10:00
97390 23922,90359 52497,18/09/2016 10:08
93410 56456,98453 86521,18/09/2016 10:10
94491 55790,90359 99240,18/09/2016 10:29
95262 44233,98442 33257,18/09/2016 10:30
97384 69866,87146 31956,18/09/2016 10:31
98448 72117,93436 09781,18/09/2016 10:33
90083 59148,97421 07528,18/09/2016 10:34
93423 23000,78133 10302,18/09/2016 10:41
97416 17124,90194 00845,18/09/2016 10:47
97412 66065,94006 62384,18/09/2016 10:47
94488 97308,97391 99665,18/09/2016 10:52
93436 09781,98448 72117,18/09/2016 10:53
94495 34273,94491 05266,18/09/2016 10:54
94489 72078,97416 29480,18/09/2016 10:58
97424 53609,90197 69887,18/09/2016 11:01
81525 78007,93418 41992,18/09/2016 11:12
98454 07778,93412 66159,18/09/2016 11:25
90359 79636,99001 23133,18/09/2016 11:27
94487 29969,97419 41164,18/09/2016 11:31
70121 27677,90359 79636,18/09/2016 11:40
97389 12538,90352 50054,18/09/2016 11:43
78295 65598,98440 65896,18/09/2016 11:43
92411 96415,97406 74488,18/09/2016 11:43
94488 97308,97391 99665,18/09/2016 11:44
93410 98013,98441 32533,18/09/2016 11:44
93418 41992,81525 78007,18/09/2016 12:01
97380 60551,90365 51029,18/09/2016 12:07
97415 99182,97393 04671,18/09/2016 12:08
97393 04671,97415 99182,18/09/2016 12:13
90358 98099,97406 74488,18/09/2016 12:15
99006 60463,99003 88572,18/09/2016 12:23
90352 50054,97389 12538,18/09/2016 12:26
90365 51029,94499 38099,18/09/2016 12:28
94488 97308,97391 99665,18/09/2016 12:29
81520 43406,92421 64236,18/09/2016 12:31
97393 04671,97415 99182,18/09/2016 12:32
98440 65896,78295 65598,18/09/2016 12:43
94495 34273,94491 05266,18/09/2016 12:45
92424 51984,78299 99223,18/09/2016 12:47
90354 08732,94499 20763,18/09/2016 12:53
97416 29480,94489 72078,18/09/2016 12:53
97386 20071,94499 20763,18/09/2016 12:54
90088 09624,93434 31551,18/09/2016 12:59
81525 12041,90356 11723,18/09/2016 13:00
78295 65598,98440 65896,18/09/2016 13:00
92411 96415,93435 21961,18/09/2016 13:01
89076 36757,99001 95783,18/09/2016 13:04
74060 75431,97390 23922,18/09/2016 13:04
97393 04671,98444 42212,18/09/2016 13:04
97391 99665,94488 97308,18/09/2016 13:07
94497 44333,97385 70012,18/09/2016 13:11
97380 60551,90365 51029,18/09/2016 13:11
98444 95768,99003 47921,18/09/2016 13:12
94488 97308,97391 99665,18/09/2016 13:20
70121 27677,90359 79636,18/09/2016 13:23
93415 21881,98454 90038,18/09/2016 13:23
90088 09624,94480 64700,18/09/2016 13:25
98446 66723,83019 53227,18/09/2016 13:29
77956 90632,92411 96415,18/09/2016 13:29
97385 35042,93418 41992,18/09/2016 13:38
98449 60656,97414 62784,18/09/2016 13:38
87149 57915,92428 82401,18/09/2016 13:42
97414 62784,98449 60656,18/09/2016 13:43
98442 33257,95262 44233,18/09/2016 13:44
90088 09624,93434 31551,18/09/2016 13:51
93421 63491,92414 22596,18/09/2016 13:59
94492 23068,94489 95536,18/09/2016 14:05
98440 65896,78295 65598,18/09/2016 14:08
90367 90080,74066 93594,18/09/2016 14:14
97416 17124,90194 00845,18/09/2016 14:15
97386 20071,94499 20763,18/09/2016 14:16
87141 37314,93435 31225,18/09/2016 14:18
98446 66723,97422 22278,18/09/2016 14:19
90359 91512,94492 23068,18/09/2016 14:24
94492 23068,94489 95536,18/09/2016 14:26
98453 86521,93410 56456,18/09/2016 14:28
81517 73746,94497 77615,18/09/2016 14:30
97428 35959,97446 95253,18/09/2016 14:32
93421 63491,92414 22596,18/09/2016 14:33
78295 48262,81515 65055,18/09/2016 14:33
84319 39746,95263 76972,18/09/2016 14:40
97447 92655,84319 42810,18/09/2016 14:42
90083 59148,97421 07528,18/09/2016 14:42
81520 43406,92421 64236,18/09/2016 14:46
90361 52679,90359 91512,18/09/2016 14:49
97406 06245,97403 09983,18/09/2016 14:50
78295 60375,83015 22251,18/09/2016 14:57
78295 48262,70121 27677,18/09/2016 15:03
78295 60375,93410 98013,18/09/2016 15:07
89078 69605,77950 18278,18/09/2016 15:09
97406 74488,92411 96415,18/09/2016 15:11
90362 07317,92413 38675,18/09/2016 15:11
83015 22251,78295 60375,18/09/2016 15:13
87146 31956,83019 39880,18/09/2016 15:14
99001 95783,89076 36757,18/09/2016 15:15
78299 36192,94006 62384,18/09/2016 15:22
94499 38099,90365 51029,18/09/2016 15:29
78138 56841,97426 75324,18/09/2016 15:31
92411 96415,78993 92058,18/09/2016 15:33
98446 78140,98440 65896,18/09/2016 15:35
93415 21881,98454 90038,18/09/2016 15:39
90355 94399,98452 19037,18/09/2016 15:39
97395 95120,94490 65627,18/09/2016 15:40
81520 43406,92421 64236,18/09/2016 15:40
97393 04671,95262 44233,18/09/2016 15:43
98451 87493,97424 21092,18/09/2016 15:46
93423 23000,78133 10302,18/09/2016 15:48
94499 20763,97386 20071,18/09/2016 16:01
98440 02823,81515 42171,18/09/2016 16:01
83015 22251,78295 60375,18/09/2016 16:06
97391 99665,90368 72970,18/09/2016 16:08
99616 15114,94006 62384,18/09/2016 16:09
97393 04671,97415 99182,18/09/2016 16:13
92411 96415,97406 74488,18/09/2016 16:21
78139 24512,90192 87313,18/09/2016 16:25
93416 07259,78138 56841,18/09/2016 16:28
97425 92186,94482 95223,18/09/2016 16:30
98448 72117,93436 09781,18/09/2016 16:35
94489 95536,93418 82576,18/09/2016 16:36
90366 36573,97425 12708,18/09/2016 16:36
99610 89720,90197 69887,18/09/2016 16:39
90351 35947,97424 21092,18/09/2016 16:53
98458 13389,93423 23000,18/09/2016 16:53
87149 57915,92428 82401,18/09/2016 16:56
90084 16988,98449 60656,18/09/2016 16:57
83019 53227,98446 66723,18/09/2016 16:59
81522 26166,90194 00845,18/09/2016 17:05
94491 05266,94495 34273,18/09/2016 17:12
93418 41992,81525 78007,18/09/2016 17:14
74066 93594,78136 65840,18/09/2016 17:19
95269 20533,97449 50000,18/09/2016 17:23
78138 56841,99009 32475,18/09/2016 17:23
89078 69605,77950 18278,18/09/2016 17:25
90082 61126,90366 69257,18/09/2016 17:37
94480 64700,90088 09624,18/09/2016 17:38
93420 59147,90357 17994,18/09/2016 17:38
97425 92186,94482 95223,18/09/2016 17:41
90357 17994,93420 59147,18/09/2016 17:43
70129 62374,98441 32533,18/09/2016 17:51
78295 60375,93410 98013,18/09/2016 17:51
90365 06212,81513 30231,18/09/2016 17:53
99616 15114,94006 62384,18/09/2016 18:00
90198 03659,97403 09983,18/09/2016 18:00
93423 23000,78133 10302,18/09/2016 18:03
84313 45689,78295 65598,18/09/2016 18:06
83015 22251,78295 60375,18/09/2016 18:09
97414 62784,98449 60656,18/09/2016 18:12
78993 92058,92411 96415,18/09/2016 18:16
93435 31225,87141 37314,18/09/2016 18:22
94487 29969,97419 41164,18/09/2016 18:26
97425 92186,94482 95223,18/09/2016 18:28
93423 23000,78133 10302,18/09/2016 18:30
98449 60656,90084 16988,18/09/2016 18:31
97406 74488,90358 98099,18/09/2016 18:35
92411 96415,77956 90632,18/09/2016 18:36
78132 18081,77956 90632,18/09/2016 18:38
98444 72482,98446 78140,18/09/2016 18:38
93412 66159,94499 20763,18/09/2016 18:39
78133 10302,93423 23000,18/09/2016 18:44
84319 39746,95263 76972,18/09/2016 18:48
92411 96415,77956 90632,18/09/2016 18:55
98452 19037,90355 94399,18/09/2016 19:04
74294 40351,98440 02823,18/09/2016 19:13
97395 95120,94490 65627,18/09/2016 19:15
97385 35042,93418 41992,18/09/2016 19:15
93418 82576,94489 95536,18/09/2016 19:19
97416 17124,90194 00845,18/09/2016 19:28
78138 56841,99009 32475,18/09/2016 19:30
90356 11723,81525 12041,18/09/2016 19:30
90199 91061,97414 15280,18/09/2016 19:32
78993 92058,92411 96415,18/09/2016 19:33
98447 12671,93427 56500,18/09/2016 19:34
97424 21092,90351 35947,18/09/2016 19:36
90357 17994,93420 59147,18/09/2016 19:47
90084 16988,98449 60656,18/09/2016 19:49
81515 42171,98440 02823,18/09/2016 20:00
93410 98013,78295 60375,18/09/2016 20:08
78295 60375,93410 98013,18/09/2016 20:09
93410 98013,98441 32533,18/09/2016 20:13
97421 07528,97399 92703,18/09/2016 20:16
94499 20763,84314 16122,18/09/2016 20:16
78295 65598,98440 65896,18/09/2016 20:19
97415 99182,97393 04671,18/09/2016 20:24
90358 98099,97406 74488,18/09/2016 20:24
97393 04671,97415 99182,18/09/2016 20:26
98448 72117,93436 09781,18/09/2016 20:27
94497 77615,81517 73746,18/09/2016 20:28
98444 72482,98446 78140,18/09/2016 20:35
90365 51029,94499 38099,18/09/2016 20:38
98444 42212,97393 04671,18/09/2016 20:39
78295 48262,70121 27677,18/09/2016 20:48
84313 45689,78295 65598,18/09/2016 20:53
78132 18081,98443 72004,18/09/2016 20:58
97406 74488,90358 98099,18/09/2016 20:58
93412 66159,98454 07778,18/09/2016 20:59
97419 41164,94487 29969,18/09/2016 21:02
98445 42844,99617 74886,18/09/2016 21:05
92411 96415,97406 74488,18/09/2016 21:07
97424 53609,97385 70012,18/09/2016 21:09
90356 11723,81525 12041,18/09/2016 21:09
84314 16122,94499 20763,18/09/2016 21:10
78295 65598,84313 45689,18/09/2016 21:11
98446 66723,83019 53227,18/09/2016 21:15
90088 09624,93434 31551,18/09/2016 21:16
90083 59148,97421 07528,18/09/2016 21:16
90197 69887,97424 53609,18/09/2016 21:23
97415 99182,97393 04671,18/09/2016 21:25
78295 48262,81515 65055,18/09/2016 21:29
94491 55790,90359 99240,18/09/2016 21:30
97414 62784,98449 60656,18/09/2016 21:31
93435 21961,92411 96415,18/09/2016 21:40
97385 70012,97424 53609,18/09/2016 21:42
92421 64236,81520 43406,18/09/2016 21:49
90365 51029,97380 60551,18/09/2016 21:57
92413 79027,74060 75431,18/09/2016 22:02
98454 90038,74066 31484,18/09/2016 22:03
98440 65896,78295 65598,18/09/2016 22:03
93418 41992,81525 78007,18/09/2016 22:03
94485 80091,84312 48999,18/09/2016 22:04
97393 04671,97415 99182,18/09/2016 22:15
92415 91418,94489 72078,18/09/2016 22:17
90358 98099,97406 74488,18/09/2016 22:17
90366 36573,97425 12708,18/09/2016 22:25
78295 60375,83015 22251,18/09/2016 22:25
74066 31484,98454 90038,18/09/2016 22:27
97391 99665,90368 72970,18/09/2016 22:28
99001 95783,89076 36757,18/09/2016 22:29
97385 35042,93418 41992,18/09/2016 22:32
90199 91061,97414 15280,18/09/2016 22:40
97390 23922,90359 52497,18/09/2016 22:48
97449 50000,95269 20533,18/09/2016 22:48
97421 07528,90083 59148,18/09/2016 22:57
90197 69887,97424 53609,18/09/2016 23:05
97406 74488,90358 98099,18/09/2016 23:13
90366 69257,90082 61126,18/09/2016 23:16
90083 59148,97421 07528,18/09/2016 23:17
97390 23922,90359 52497,18/09/2016 23:17
93423 23000,98458 13389,18/09/2016 23:26
74066 93594,78136 65840,18/09/2016 23:27
94486 40312,97424 60171,18/09/2016 23:34
78993 92058,92411 96415,18/09/2016 23:35
89078 69605,77950 18278,18/09/2016 23:36
81517 73746,94497 77615,18/09/2016 23:37
97425 92186,94482 95223,18/09/2016 23:37
90366 36573,98448 87878,18/09/2016 23:37
90351 49472,90199 67471,18/09/2016 23:45
94485 80091,84312 48999,18/09/2016 23:46
90359 99240,94491 55790,18/09/2016 23:47
97380 60551,78298 91466,18/09/2016 23:49
78295 48262,81515 65055,18/09/2016 23:50
99003 47921,98444 95768,18/09/2016 23:50
83019 53227,98446 66723,18/09/2016 23:52
77956 90632,92411 96415,18/09/2016 23:56
95269 20533,97449 50000,19/09/2016 06:03
90359 91512,94492 23068,19/09/2016 06:07
98453 86521,93410 56456,19/09/2016 06:08
78138 56841,97426 75324,19/09/2016 06:12
92414 22596,93421 63491,19/09/2016 06:14
78295 78750,97449 50000,19/09/2016 06:16
97414 62784,98449 60656,19/09/2016 06:19
90194 00845,97416 17124,19/09/2016 06:21
94497 44333,97385 70012,19/09/2016 06:21
78295 48262,70121 27677,19/09/2016 06:21
90359 52497,97390 23922,19/09/2016 06:23
78295 60375,83015 22251,19/09/2016 06:31
78299 99223,92424 51984,19/09/2016 06:35
93423 23000,78133 10302,19/09/2016 06:41
90366 69257,90082 61126,19/09/2016 06:50
90192 87313,78139 24512,19/09/2016 06:54
87146 31956,83019 39880,19/09/2016 06:57
90084 16988,98449 60656,19/09/2016 06:58
97403 49292,98445 33687,19/09/2016 07:00
90358 98099,97406 74488,19/09/2016 07:07
84314 16122,94499 20763,19/09/2016 07:07
90194 08626,98444 95768,19/09/2016 07:15
81524 55552,97380 60551,19/09/2016 07:17
90352 50054,97389 12538,19/09/2016 07:27
99009 32475,78138 56841,19/09/2016 07:31
97393 04671,95262 44233,19/09/2016 07:36
94006 62384,99616 15114,19/09/2016 07:36
98451 87493,97424 21092,19/09/2016 07:38
97412 66065,94006 62384,19/09/2016 07:38
90194 00845,97416 17124,19/09/2016 07:40
93410 98013,98441 32533,19/09/2016 07:57
92411 96415,97406 74488,19/09/2016 08:10
90366 69257,90082 61126,19/09/2016 08:11
90357 17994,93420 59147,19/09/2016 08:21
99006 60463,99003 88572,19/09/2016 08:25
90365 06212,97424 22395,19/09/2016 08:25
74060 75431,92413 79027,19/09/2016 08:30
92414 22596,93421 63491,19/09/2016 08:31
98453 46196,94005 06213,19/09/2016 08:32
90358 98099,97406 74488,19/09/2016 08:45
78295 78750,97449 50000,19/09/2016 09:04
93410 56456,98453 86521,19/09/2016 09:07
94489 95536,93418 82576,19/09/2016 09:08
98448 87878,90366 36573,19/09/2016 09:09
94488 97308,97391 99665,19/09/2016 09:10
98440 02823,81515 42171,19/09/2016 09:15
93423 23000,78133 10302,19/09/2016 09:19
70121 27677,78295 48262,19/09/2016 09:19
94497 44333,90087 42537,19/09/2016 09:24
97395 95120,94490 65627,19/09/2016 09:25
97406 74488,92411 96415,19/09/2016 09:30
87141 73076,78290 30467,19/09/2016 09:30
95269 20533,97449 50000,19/09/2016 09:36
78295 48262,81515 65055,19/09/2016 09:41
83019 53227,98446 66723,19/09/2016 09:43
97424 21092,98451 87493,19/09/2016 09:46
90197 69887,99610 89720,19/09/2016 09:51
94489 95536,93418 82576,19/09/2016 10:04
97380 86781,97380 60551,19/09/2016 10:07
93436 09781,98448 72117,19/09/2016 10:07
94490 65627,97395 95120,19/09/2016 10:12
81510 47188,97429 02055,19/09/2016 10:14
89076 36757,99001 95783,19/09/2016 10:19
90192 87313,78139 24512,19/09/2016 10:26
97403 09983,90198 03659,19/09/2016 10:31
84314 16122,94499 20763,19/09/2016 10:32
98440 02823,81515 42171,19/09/2016 10:32
74066 31484,98454 90038,19/09/2016 10:32
97393 04671,95262 44233,19/09/2016 10:36
97426 75324,78138 56841,19/09/2016 10:38
97424 21092,90351 35947,19/09/2016 10:48
97424 21092,90351 35947,19/09/2016 10:52
97391 99665,94488 97308,19/09/2016 10:57
97385 35042,93418 41992,19/09/2016 11:00
92415 91418,94489 72078,19/09/2016 11:02
90352 50054,97389 12538,19/09/2016 11:09
98454 90038,90359 52497,19/09/2016 11:15
84314 16122,94499 20763,19/09/2016 11:18
97393 04671,97415 99182,19/09/2016 11:18
90352 50054,97389 12538,19/09/2016 11:19
89076 36757,99001 95783,19/09/2016 11:19
83015 22251,78295 60375,19/09/2016 11:26
89076 36757,99001 95783,19/09/2016 11:26
94499 20763,90354 08732,19/09/2016 11:31
94497 44333,90087 42537,19/09/2016 11:37
97422 22278,98446 66723,19/09/2016 11:38
81520 43406,92421 64236,19/09/2016 11:44
90084 16988,93422 47940,19/09/2016 11:46
78295 48262,81515 65055,19/09/2016 11:47
74294 40351,98440 02823,19/09/2016 11:51
94491 05266,94495 34273,19/09/2016 12:05
90197 24124,99612 41256,19/09/2016 12:27
98453 86521,93410 56456,19/09/2016 12:29
98444 95768,99003 47921,19/09/2016 12:35
99003 88572,99006 60463,19/09/2016 12:45
94489 95536,93418 82576,19/09/2016 12:49
94006 62384,99616 15114,19/09/2016 12:50
97385 35042,93418 41992,19/09/2016 12:53
94499 20763,97386 20071,19/09/2016 12:55
83015 22251,78295 60375,19/09/2016 12:59
97428 35959,97446 95253,19/09/2016 12:59
97395 95120,94490 65627,19/09/2016 13:01
93415 21881,98454 90038,19/09/2016 13:01
97406 74488,90358 98099,19/09/2016 13:01
93418 41992,97385 35042,19/09/2016 13:07
78295 78750,97449 50000,19/09/2016 13:09
97424 60171,94486 40312,19/09/2016 13:09
97385 29751,92428 82401,19/09/2016 13:17
94491 05266,94495 34273,19/09/2016 13:24
81510 47188,97429 02055,19/09/2016 13:33
87149 57915,92428 82401,19/09/2016 13:36
97412 66065,94006 62384,19/09/2016 13:39
81522 26166,90194 00845,19/09/2016 13:40
97424 21092,98451 87493,19/09/2016 13:51
97424 53609,97385 70012,19/09/2016 13:59
92415 91418,94489 72078,19/09/2016 14:01
90362 07317,92413 38675,19/09/2016 14:03
81525 78007,93418 41992,19/09/2016 14:04
93423 23000,98458 13389,19/09/2016 14:06
98458 13389,93423 23000,19/09/2016 14:06
94491 55790,90359 99240,19/09/2016 14:08
94499 20763,93412 66159,19/09/2016 14:22
98442 33257,95262 44233,19/09/2016 14:24
98453 86521,93410 56456,19/09/2016 14:30
92413 79027,74060 75431,19/09/2016 14:34
93434 31551,90088 09624,19/09/2016 14:35
90368 72970,97391 99665,19/09/2016 14:41
92428 82401,97385 29751,19/09/2016 14:43
90194 00845,97416 17124,19/09/2016 14:44
99001 23133,90359 79636,19/09/2016 14:45
98446 66723,97422 22278,19/09/2016 14:45
90355 94399,98452 19037,19/09/2016 14:46
84312 48999,94485 80091,19/09/2016 14:48
99001 95783,89076 36757,19/09/2016 14:53
92424 51984,78299 99223,19/09/2016 14:53
78295 60375,83015 22251,19/09/2016 14:53
97414 15280,90199 91061,19/09/2016 14:55
90358 98099,97406 74488,19/09/2016 14:58
97424 21092,98451 87493,19/09/2016 15:01
70121 27677,83012 37742,19/09/2016 15:05
90356 11723,81525 12041,19/09/2016 15:06
92415 91418,94489 72078,19/09/2016 15:21
94492 23068,90359 91512,19/09/2016 15:30
90359 99240,78138 93826,19/09/2016 15:32
97426 75324,78138 56841,19/09/2016 15:32
98440 65896,98446 78140,19/09/2016 15:34
78295 65598,84313 45689,19/09/2016 15:36
81510 47188,97429 02055,19/09/2016 15:38
90368 72970,97391 99665,19/09/2016 15:45
93434 31551,90088 09624,19/09/2016 15:47
89078 69605,77950 18278,19/09/2016 15:52
93418 41992,97385 35042,19/09/2016 15:52
98445 33687,97403 49292,19/09/2016 15:53
78299 99223,92424 51984,19/09/2016 15:56
98446 78140,98444 72482,19/09/2016 16:01
97393 04671,97415 99182,19/09/2016 16:02
97449 50000,78295 78750,19/09/2016 16:03
94492 23068,90359 91512,19/09/2016 16:04
97446 95253,97428 35959,19/09/2016 16:05
78139 24512,90192 87313,19/09/2016 16:11
